V1,live,objekttyp,zustand,wohnflache,grundflache,zimmer,heizung,verfugbar,bautyp,boden,nutzflache,gesamtflache,abstellraum,balkon,barrierefrei,carport,dachterrasse,einbaukuche,fahrstuhl,garage,garten,keller,loggia,parkplatz,teilmobliert.mobliert,terrasse,wintergarten,hwb.kwh.m2.jahr,hwb.energieklasse,fgee.energieklasse,fgee,betriebskosten.inkl.mwst,heizkosten.exkl.mwst,monatliche.kosten.mwst,monatliche.kosten.inkl.mwst,sonstige.kosten.exkl.mwst,price,id,address,postalCode,city,county,state,country,street,houseNumber,district,geometry,wien.dist,kottingbrunn.dist,price.predicted,residual
365329625,FALSE,Einfamilienhaus,UNKNOWN,135,1.457,,UNKNOWN,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,148.3,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,889000,811,"Maria Enzersdorf, Niederösterreich, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28383|48.09806,11829.3676799024,16814.3579176549,637623.123439151,-251376.876560849
383500579,TRUE,Einfamilienhaus,Erstbezug,248,208,5,Luftwärmepumpe,ab sofort,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1259580,693,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,1005466.04521143,-254113.954788573
386278351,FALSE,Doppelhaushälfte,Erstbezug,146,378,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,146,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,37.3,B,B,0.88,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,695000,852,"Bad Vöslau, Niederösterreich, Österreich",2540,Bad Vöslau,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.21419|47.96535,27194.9453342827,1879.42932042815,439664.390140433,-255335.609859567
388488326,TRUE,Villa,UNKNOWN,379,874,8,Fußbodenheizung,UNKNOWN,Altbau,Parkett,379,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,205,F,E,2.6,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1890000,114,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,1627292.34755894,-262707.652441059
368615506,TRUE,Mehrfamilienhaus,Erstbezug,237,295,10,Zentralheizung,ab sofort,Neubau,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,31,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,879000,499,"Vösendorf, Niederösterreich, Österreich",2331,Vösendorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.34113|48.12123,7496.67789993081,20660.2336366106,605430.42426914,-273569.57573086
386092855,TRUE,Einfamilienhaus,Erstbezug,210,765,4,Fußbodenheizung,ab sofort,Neubau,Parkett,283,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,970000,587,"Elisabeth-Mosser-Gasse, 2361 Laxenburg, Österreich",2361,Laxenburg,Mödling,Niederösterreich,AUT,Elisabeth-Mosser-Gasse,UNKNOWN,Laxenburg,16.34996|48.07246,12588.8465205257,16220.0175591596,690182.448959121,-279817.55104088
381571606,TRUE,Einfamilienhaus,Erstbezug,159,224,2,Luftwärmepumpe,ab sofort,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,904540,498,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,623978.292664955,-280561.707335046
319017545,TRUE,Doppelhaushälfte,Erstbezug,205,432,7,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,995000,605,"Maria Enzersdorf, Niederösterreich, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28383|48.09806,11829.3676799024,16814.3579176549,711936.848750261,-283063.151249739
381574350,TRUE,Einfamilienhaus,Erstbezug,140,171,3,Luftwärmepumpe,ab sofort,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,875890,497,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,592338.578115179,-283551.421884821
360514230,TRUE,Villa,Neuwertig,173,1.495,5,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,49.3,B,B,0.88,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1480000,252,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,1195904.4208164,-284095.579183604
319017548,TRUE,Doppelhaushälfte,Erstbezug,205,432,7,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,995000,650,"Maria Enzersdorf, Niederösterreich, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28383|48.09806,11829.3676799024,16814.3579176549,710443.403634049,-284556.596365951
368630712,FALSE,Einfamilienhaus,Sehr gut/gut,150,430,4,UNKNOWN,nach Vereinbarung,Altbau,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,890000,876,"Leopold-Gattringer-Straße, 2345 Brunn am Gebirge, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,Leopold-Gattringer-Straße,UNKNOWN,Brunn am Gebirge,16.2758|48.1104,11143.0629436754,18020.8890125087,604263.19483512,-285736.80516488
350866187,TRUE,Villa,Neuwertig,444,1.545,8,Fußbodenheizung,UNKNOWN,UNKNOWN,Parkett,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,133,UNKNOWN,UNKNOWN,1.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1780000,162,"Bad Vöslau, Niederösterreich, Österreich",2540,Bad Vöslau,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.21419|47.96535,27194.9453342827,1879.42932042815,1494152.97216254,-285847.027837458
381576472,TRUE,Einfamilienhaus,Erstbezug,146,93,3,Luftwärmepumpe,ab sofort,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,885630,496,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,599392.459114133,-286237.540885867
382514923,TRUE,Einfamilienhaus,Renoviert,120,860,5,Pellets,nach Vereinbarung,Altbau,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,825000,673,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,538114.265091937,-286885.734908063
350866186,TRUE,Einfamilienhaus,UNKNOWN,173,436,5,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,259,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,32,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,994960,519,"2340, Niederösterreich, Österreich",2340,UNKNOWN,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27763|48.07893,13850.9542314508,14639.1581355136,707211.418694426,-287748.581305575
318855914,TRUE,Villa,UNKNOWN,200,1.583,5,UNKNOWN,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,44,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1490000,429,"Gießhübl, Niederösterreich, Österreich",2372,Gießhübl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.23869|48.09778,14087.209554353,16287.0784368991,1191889.84542113,-298110.154578865
362765224,TRUE,Sonstige,Renoviert,337,421,10,Etagenheizung,UNKNOWN,UNKNOWN,Parkett,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1300000,411,"Palffygasse 42, 2500 Baden, Österreich",2500,Baden,Baden,Niederösterreich,AUT,Palffygasse,42,Baden,16.24068|48.00903,21969.4250241395,6465.14895262067,998656.618606683,-301343.381393317
387249792,TRUE,Villa,Sehr gut/gut,400,2.423,7,Gasheizung,ab sofort,Altbau,Parkett,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1470000,544,"Kaltenleutgeben, Niederösterreich, Österreich",2391,Kaltenleutgeben,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20207|48.1179,14965.1748410582,18611.5311511296,1165098.65797986,-304901.342020145
381299951,TRUE,Einfamilienhaus,Erstbezug,171,334.007319952775,7,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,35.49,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1290000,510,"Perchtoldsdorf, Niederösterreich, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.26523|48.11936,11012.2839726336,18868.5170080354,977471.06959503,-312528.93040497
250152809,TRUE,Einfamilienhaus,Sehr gut/gut,193,460,,UNKNOWN,UNKNOWN,Neubau,UNKNOWN,490,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,48.4,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1100000,563,"2340, Niederösterreich, Österreich",2340,UNKNOWN,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27763|48.07893,13850.9542314508,14639.1581355136,784914.169067046,-315085.830932954
385121102,TRUE,Mehrfamilienhaus,Erstbezug,238,334.007319952775,7,Luftwärmepumpe,completion.date.stated,Neubau,Sonstige,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,49.46,B,A,0.78,"€ 191,32",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1255000,442,"Brunnerbergstraße 118, 2380 Perchtoldsdorf, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,Brunnerbergstraße,118,UNKNOWN,16.26205|48.11008,11883.7850557704,17813.3990289801,936257.836913409,-318742.163086591
386135202,TRUE,Villa,Renoviert,286,561,8,Fußbodenheizung,ab sofort,Altbau,Parkett,351,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,81.8,C,C,1.62,UNKNOWN,UNKNOWN,UNKNOWN,"€ 170,91",UNKNOWN,1400000,580,"2340, Niederösterreich, Österreich",2340,UNKNOWN,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27763|48.07893,13850.9542314508,14639.1581355136,1078323.50025104,-321676.499748964
347931918,FALSE,Einfamilienhaus,Sehr gut/gut,240,1.4,5.5,Gasheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,62,C,C,1.07,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1390000,844,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,1066619.53150002,-323380.468499984
381402645,TRUE,Villa,Neuwertig,250,950,7,Fußbodenheizung,UNKNOWN,UNKNOWN,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,83.48,C,C,1.36,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1800000,366,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,1464426.08489297,-335573.915107032
385847298,FALSE,Villa,Sanierungsbedürftig,400,2.423,7,UNKNOWN,ab sofort,Altbau,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1470000,765,"Kaltenleutgeben, Niederösterreich, Österreich",2391,Kaltenleutgeben,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20207|48.1179,14965.1748410582,18611.5311511296,1132335.12235683,-337664.877643174
387123298,TRUE,Doppelhaushälfte,Erstbezug,180,400,5,Etagenheizung,UNKNOWN,Neubau,Parkett,197,UNKNOWN,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1150000,634,"Perchtoldsdorf, Niederösterreich, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.26523|48.11936,11012.2839726336,18868.5170080354,810427.285939869,-339572.714060131
387888392,TRUE,Einfamilienhaus,Sehr gut/gut,187,1.018,4,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,62,C,B,1,UNKNOWN,UNKNOWN,UNKNOWN,€ 132,UNKNOWN,899000,647,"Brunnenweg, 2392 Wienerwald, Österreich",2392,Wienerwald,Mödling,Niederösterreich,AUT,Brunnenweg,UNKNOWN,Sulz im Wienerwald,16.13634|48.10092,20168.5788792914,17984.9839113771,558827.540730002,-340172.459269998
200578421,TRUE,Einfamilienhaus,UNKNOWN,310,158,6,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,22,A,A+,0.65,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1650000,648,"Gießhübl, Niederösterreich, Österreich",2372,Gießhübl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.23869|48.09778,14087.209554353,16287.0784368991,1298664.85890593,-351335.141094068
383502204,TRUE,Einfamilienhaus,Erstbezug,174,126,4,Luftwärmepumpe,ab sofort,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1178500,692,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,825934.201793065,-352565.798206935
361724497,TRUE,Einfamilienhaus,Sanierungsbedürftig,192.368389189189,3.282,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,265,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,990000,198,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,634906.77446777,-355093.22553223
333249037,TRUE,Einfamilienhaus,Sehr gut/gut,145,2.37,5,Gasheizung,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1085000,543,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,728820.537362038,-356179.462637962
372037264,TRUE,Einfamilienhaus,UNKNOWN,330,1.17,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1499000,600,"Gumpoldskirchen, Niederösterreich, Österreich",2352,Gumpoldskirchen,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27688|48.04577,17106.5693060734,11089.7703068089,1141706.19953687,-357293.800463127
385334601,TRUE,Villa,UNKNOWN,278,1.069,,Etagenheizung,UNKNOWN,UNKNOWN,Parkett,320,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,114,D,D,2.23,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1595000,369,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,1211703.36695787,-383296.633042126
350959324,TRUE,Mehrfamilienhaus,Neuwertig,230,1.118,8,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,110.9,D,C,1.36,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1390000,593,"Gumpoldskirchen, Niederösterreich, Österreich",2352,Gumpoldskirchen,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.27688|48.04577,17106.5693060734,11089.7703068089,997608.149117656,-392391.850882344
388387458,TRUE,Einfamilienhaus,Sehr gut/gut,113,2.34,4,Zentralheizung,UNKNOWN,Neubau,Fliesen,249,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,879000,122,"Bahnstraße, 2523 Tattendorf, Österreich",2523,Tattendorf,Baden,Niederösterreich,AUT,Bahnstraße,UNKNOWN,Tattendorf,16.305|47.95634,25900.5615218196,5737.39829282009,483361.441393659,-395638.558606341
315718503,TRUE,Villa,UNKNOWN,380,4.208,10,Etagenheizung,UNKNOWN,Altbau,Parkett,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,160,E,UNKNOWN,2.84,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2200000,455,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,1796858.10546295,-403141.894537046
333442422,TRUE,Villa,UNKNOWN,250,494,8,Zentralheizung,ab sofort,UNKNOWN,UNKNOWN,100,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,210.7,UNKNOWN,UNKNOWN,2.45,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1550000,180,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,1140129.46604409,-409870.533955912
180404331,TRUE,Villa,Sehr gut/gut,281,850,4,Zentralheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,85,C,UNKNOWN,1.21,"€ 307,20",UNKNOWN,UNKNOWN,UNKNOWN,€ 125,1800000,235,"Oberwaltersdorf, Niederösterreich, Österreich",2522,Oberwaltersdorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.32317|47.97773,23307.7548645101,7647.20405058941,1374073.26686987,-425926.733130135
365295157,TRUE,Einfamilienhaus,UNKNOWN,198,1.111,6,Gasheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,169.8,E,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1250000,658,"Perchtoldsdorf, Niederösterreich, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.26523|48.11936,11012.2839726336,18868.5170080354,817620.907693459,-432379.092306542
356288061,TRUE,Einfamilienhaus,UNKNOWN,167,334.007319952775,4,Fußbodenheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1299000,534,"Perchtoldsdorf, Niederösterreich, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.26523|48.11936,11012.2839726336,18868.5170080354,862680.747993623,-436319.252006378
